id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,is_mature,_custom_ended_at
46333170892,262039666,haxu_v9,haxu_v9,21779,League of Legends,live,Le retour sur la voie du bas  ? master adc soloQ w/ good music,1,2022-11-23T12:26:27Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_haxu_v9-{width}x{height}.jpg,"['1eba3cfe-51cc-460a-8259-bc8bb987f904', '90cde8f1-1372-4c65-baac-0eb888c098bc', '2ffd5c3e-b927-4749-ba53-79d3b626b2da', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'c1ea4496-4418-4a4f-bc30-083cfc6a616b', '6f655045-9989-4ef7-8f85-1edcec42d648']",False,2022-11-23T13:14:51Z
40105133800,785529964,lapandarousse_,lapandarousse_,512980,Fall Guys,live,👑+2900👑On s'amuse sur la nouvelle saison 👑!discord👑,4,2022-11-23T12:18:29Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lapandarousse_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', 'fd8f5e68-42d3-4544-a273-5fc92dabc568']",False,2022-11-23T15:04:16Z
46333349788,525909897,mateomatiq,Mateomatiq,772421245,NBA 2K23,live,2k23 avec vous fr,1,2022-11-23T13:41:56Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mateomatiq-{width}x{height}.jpg,"['ac763b17-7bea-4632-9eb4-d106689ff409', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']",False,2022-11-23T15:22:10Z
46333013836,473794048,muunchama,muunchama,21779,League of Legends,live,﹒﹒ Encore un midi salée ﹒﹒ !card !discord,34,2022-11-23T10:59:40Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_muunchama-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-23T15:51:28Z
46333015980,138691588,amakovt,AmakoVT,513181,Genshin Impact,live,[FR/EN]🌸ON CONTINUE L'EVENT ET RATTRAPAGE D'ABYSSES🌸⌨️!discord !lovemako  !reseaux,52,2022-11-23T11:00:44Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_amakovt-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'c2542d6d-cd10-4532-919b-3d19f30a768b', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ba2c968b-867a-49ce-aebc-3d978a204f4a', '8c1ada77-52f0-4935-a1b0-a02dc65f28b4', '67259b26-ff83-444e-9d3c-faab390df16f', '81e9d348-82e5-4c4f-a140-d2b3779b912d']",True,2022-11-23T15:52:46Z
46332999292,701866468,depress_ant,Depress_Ant,1942870634,Goat Simulator 3,live,Mais c'est quoi ce jeu encore????,3,2022-11-23T10:50:57Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_depress_ant-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '9e1c4d59-fb88-4b42-99ce-b2776358c547', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",False,2022-11-23T16:09:37Z
46333785756,143571268,screwchaos,Screwchaos,515025,Overwatch 2,live,Un ptit Overwatch ? Open to viewers [FR/EN],6,2022-11-23T16:07:31Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_screwchaos-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '9e1c4d59-fb88-4b42-99ce-b2776358c547', 'd47ba636-e313-4887-ad18-237ef81a5161', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3']",False,2022-11-23T16:10:53Z
40105823752,483754137,zoorqueen,ZoorQueen,27471,Minecraft,live,//Games du soir avec les coupains//,4,2022-11-23T15:54:25Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zoorqueen-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ad18ee82-c0b2-46d4-b4f9-d45994443bd7', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-23T16:38:43Z
40105552136,171786647,gneukie,Gneukie,670867987,Pokémon Scarlet/Violet,live,[FR/EN(poop)] SCARLET POKEDEX 400 | Breeding et Tera Raid 5* !,2,2022-11-23T14:43:23Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gneukie-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '807277ea-cbd7-46fc-8b96-bc4d7ccb55de']",True,2022-11-23T17:04:26Z
46333248652,421788440,holo_louve,holo_louve,513143,Teamfight Tactics,live,double up entre nul (!command),7,2022-11-23T13:00:16Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_holo_louve-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",False,2022-11-23T17:09:52Z
40106020952,483754137,zoorqueen,ZoorQueen,515025,Overwatch 2,live,//DROPS//Games du soir avec les coupains//,3,2022-11-23T16:40:12Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zoorqueen-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ad18ee82-c0b2-46d4-b4f9-d45994443bd7', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'c2542d6d-cd10-4532-919b-3d19f30a768b']",False,2022-11-23T18:04:44Z
46333943452,173132361,ladynemhesis,LadyNemhesis,509660,Art,live,Mini live !? Live tranquille !,6,2022-11-23T16:54:01Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ladynemhesis-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '02ba4017-ed3b-4b82-ab20-011860784f77', 'ba8a733b-9721-4980-812b-e40da19e860a', 'f2d10665-9980-452a-b091-f0ca30777d4b', '50a54ea7-c9f5-4b59-8056-32f10b0d6983', '6f655045-9989-4ef7-8f85-1edcec42d648']",True,2022-11-23T18:17:51Z
46333880796,57452422,arthurwinley,ArthurWinley,24241,Final Fantasy XIV Online,live,"[FR/EN][VTuber] Roulette et Tribale, on regarderas un peu pour faire du PvP",1,2022-11-23T16:35:50Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_arthurwinley-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'aeab850d-94ec-4af5-89a0-9eb1bf41558d', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'df262ff6-74d1-415b-942c-d584d44426c4', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",False,2022-11-23T18:20:36Z
46333785756,143571268,screwchaos,Screwchaos,23857,Pokémon HeartGold/SoulSilver,live,Bon en fait Overwatch ça marche pas [FR/EN],7,2022-11-23T16:07:31Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_screwchaos-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '9e1c4d59-fb88-4b42-99ce-b2776358c547', 'd47ba636-e313-4887-ad18-237ef81a5161', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3']",False,2022-11-23T18:29:02Z
46333839036,554668530,linceyy,Linceyy,516575,VALORANT,live,Trying to be better in valorant,3,2022-11-23T16:23:19Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_linceyy-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",False,2022-11-23T18:29:02Z
46333758988,503221651,xaeleee,XaeLeee,21779,League of Legends,live,ULTIMATE BRAVERY et les disquettes de retour sur TikTok! | !giveaway !dreamteam !discord !tiktok,26,2022-11-23T16:00:23Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xaeleee-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', 'ac763b17-7bea-4632-9eb4-d106689ff409', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d']",False,2022-11-23T18:31:43Z
46334338940,143571268,screwchaos,Screwchaos,23857,Pokémon HeartGold/SoulSilver,live,Bon en fait Overwatch ça marche pas [FR/EN],3,2022-11-23T18:29:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_screwchaos-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '9e1c4d59-fb88-4b42-99ce-b2776358c547', 'd47ba636-e313-4887-ad18-237ef81a5161', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3']",False,2022-11-23T19:10:52Z
46334082924,520583998,asfex3,asfex3,516575,VALORANT,live,[VTUBER FR] PValorant !,4,2022-11-23T17:30:14Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_asfex3-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']",False,2022-11-23T19:12:15Z
46334276204,128534467,superdimi974,SuperDimi974,513181,Genshin Impact,live,[FR/EN] let's go genshin 3.2 - i got Yae Miko,1,2022-11-23T18:15:05Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_superdimi974-{width}x{height}.jpg,"['c2542d6d-cd10-4532-919b-3d19f30a768b', '6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']",False,2022-11-23T19:21:20Z
