id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,_custom_ended_at
46326597916,709537397,elphenomeno2601,elphenomeno2601,23020,Roblox,live,c'est parti on continue,1,2022-11-21T12:12:21Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_elphenomeno2601-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '36b47e6e-6cdf-46fa-a85e-bd18a64af7ad', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-21T12:41:15Z
46326530492,122548649,nekoo_ttv,Nekoo_TTV,504463,Tom Clancy's The Division 2,live,[FR|PC] 🌟traque du général Anderson🌟 // no pub,3,2022-11-21T11:33:19Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nekoo_ttv-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', '52d7e4cc-633d-46f5-818c-bb59102d9549', '2b2a4874-8a3c-4995-b9e2-2a0bce1eb536', '79977fb9-f106-4a87-a386-f1b0f99783dd', '292d76d1-b0a2-4175-a313-fdb2c970cd69']","[]",2022-11-21T13:00:11Z
46326709068,520583998,asfex3,asfex3,491115,Paladins,live,Vtubeuse Fr Paladins  !,1,2022-11-21T13:08:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_asfex3-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-21T13:56:22Z
46326789644,426369531,gabyy_gm,gabyy_gm,509660,Art,live,🌙[VTUBER FR][NO MIC]🌙Stream sauvage!!! On fait un dessin chill  ♥ !links !discord !tools !Giveaway  ♥,27,2022-11-21T13:48:51Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gabyy_gm-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-21T14:04:56Z
40098303432,785529964,lapandarousse_,lapandarousse_,1678052513,Call of Duty: Modern Warfare II,live,👑On casse du cull👑 !discord👑,2,2022-11-21T12:41:15Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lapandarousse_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'fd8f5e68-42d3-4544-a273-5fc92dabc568', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-21T14:16:43Z
46326450316,180332032,charade_m,charade_m,509660,Art,live,[VtuberFr] blop blop on fais du dessin même si c'était pas prévue[no mic],2,2022-11-21T10:40:18Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_charade_m-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'f2d10665-9980-452a-b091-f0ca30777d4b', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-21T14:17:49Z
46327150188,433556778,mascaradegames,MascaradeGames,515025,Overwatch 2,live,[ Tenebruce Fogoster ] Quelques matchs avec des gens bien.,1,2022-11-21T15:58:58Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mascaradegames-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '34cd9d78-4b9f-4c3e-a747-bd6f2e15391b', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-21T16:01:12Z
46326453500,72137658,nibelya,Nibelya,491487,Dead by Daylight,live,[FR/QC] Du DBD tranquillou !,9,2022-11-21T10:42:34Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nibelya-{width}x{height}.jpg,"['7acaeacc-42dc-41d4-b461-87468f1ad551', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-21T16:02:27Z
40098437496,171786647,gneukie,Gneukie,670867987,Pokémon Scarlet/Violet,live,"[FR/EN(trad)] Scarlet POKEDEX 356 | Bientôt les 400, à moi le charme chroma <3",1,2022-11-21T13:30:22Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gneukie-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '807277ea-cbd7-46fc-8b96-bc4d7ccb55de', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-21T16:11:55Z
46326680172,421788440,holo_louve,holo_louve,516575,VALORANT,live,piou piou piou (!command),5,2022-11-21T12:55:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_holo_louve-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-21T16:58:21Z
