id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,_custom_ended_at
40269136408,46274513,chimik_hartloix,chimik_hartloix,21779,League of Legends,live,Stream de l'insomnie [!Discord] [FR] [VTUBER],1,2023-01-01T21:06:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_chimik_hartloix-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '591a48c3-8319-4286-8385-4e423f408d9a', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e']","['Multijoueur', 'Vtuber', 'Suisse', 'LGBTQIAPlus', 'France', 'Français']",True,2023-01-01T22:58:19Z
40269121496,70721789,kunaragi,Kunaragi,490744,Stardew Valley,live,"[FR]  - Bonsoir euh voilà, je découvre pour la première fois à ce fameux jeu dont tout le monde parle mais je m'en balek un peu",2,2023-01-01T21:03:40Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kunaragi-{width}x{height}.jpg,"['be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '15530b1f-f40f-457c-8db2-23e0828518d9', '52d7e4cc-633d-46f5-818c-bb59102d9549', '08084448-fa4e-4489-b209-cb35fab99f92', '6f655045-9989-4ef7-8f85-1edcec42d648']","['France', 'Asiatique', 'Vtuber', 'Switch', 'Français']",False,2023-01-01T23:10:09Z
40705185337,632691977,catousen,CatouSen,504461,Super Smash Bros. Ultimate,live,je sais plus a quoi jouer,4,2023-01-01T18:50:53Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_catousen-{width}x{height}.jpg,"['08084448-fa4e-4489-b209-cb35fab99f92', '52d7e4cc-633d-46f5-818c-bb59102d9549', '7acaeacc-42dc-41d4-b461-87468f1ad551', '6f655045-9989-4ef7-8f85-1edcec42d648']","['Switch', 'Vtuber', 'Québec', 'Français']",True,2023-01-01T23:17:37Z
46459068364,747637401,kepalas_02,kepalas_02,27471,Minecraft,live,Début aventure modée entre copains | venez parler :),7,2023-01-01T21:55:52Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kepalas_02-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '1eba3cfe-51cc-460a-8259-bc8bb987f904']","['Compétitif', 'Vtuber', 'Français']",True,2023-01-01T23:48:48Z
46458682604,685619991,mmesummer,mmesummer,1515862749,Disney Dreamlight Valley,live,[FR/PC] Bonne année 2023 soirée chill,4,2023-01-01T20:08:10Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mmesummer-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']","['Vtuber', 'France', 'Français']",False,2023-01-01T23:56:46Z
40705481753,101019516,misslouvely,MissLouvely,18791,Ōkami,live,Bonne année grand nez ! Ps2 Challenge,15,2023-01-01T20:00:15Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_misslouvely-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'eaba0ad7-c4e1-4878-b37f-01308dbb65c8', '8ba227ca-073c-46a7-b3cc-193e52c5ab4d', '7acaeacc-42dc-41d4-b461-87468f1ad551', '52d7e4cc-633d-46f5-818c-bb59102d9549', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd']","['JeuSolo', 'Vtuber', 'Québec', 'LetsPlay', 'PasDeSpoilers', 'Français']",True,2023-01-02T01:01:33Z
40269796104,46274513,chimik_hartloix,chimik_hartloix,21779,League of Legends,live,Stream de l'insomnie [!Discord] [FR] [VTUBER],1,2023-01-02T00:11:18Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_chimik_hartloix-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '591a48c3-8319-4286-8385-4e423f408d9a', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['LGBTQIAPlus', 'France', 'Multijoueur', 'Vtuber', 'Suisse', 'Français']",True,2023-01-02T02:36:46Z
46459163404,793505729,mxam667,Mxam667,491931,Escape from Tarkov,live,Test de Tarkov avec chtilama,2,2023-01-01T22:27:59Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mxam667-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '63e83904-a70b-4709-b963-a37a105d9932', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'ac763b17-7bea-4632-9eb4-d106689ff409', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e']","['Multijoueur', 'PartiesAvecLesSpectateurs', 'Vtuber', 'Détente', 'Coop', 'Français']",False,2023-01-02T04:27:30Z
40270480728,91732198,mitsukimiu,MitsukiMiu,509660,Art,live,Premier Stream ! Venez faire connaissance on va faire de la 3D !,2,2023-01-02T08:55:53Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_mitsukimiu-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'b97ee881-e15a-455d-9876-657fcba7cfd8', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","['France', 'Vtuber', 'Modélisation3D', 'Français']",False,2023-01-02T11:01:28Z
40270641192,613828720,aokasaki,AokaSaki,21779,League of Legends,live,le pire yone du monde??????,1,2023-01-02T09:50:14Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_aokasaki-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '85d2fb8f-7257-4e08-8065-6161fa3029fa', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e']","['France', 'Vtuber', 'Confort', 'Multijoueur', 'Français']",False,2023-01-02T11:07:12Z
