id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,_custom_ended_at
40320330648,49661912,im_minmin,Im_MinMin,516575,VALORANT,live,[VTUBERFR] PEWPEWPEW ✨ !Discord,14,2023-01-11T23:02:54Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_im_minmin-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['Vtuber', 'VtuberFR', 'français', 'france', 'friend', 'Français']",False,2023-01-12T00:01:57Z
46495634844,199979732,la_ptite_tsu,La_Ptite_Tsu,489656,Evoland 2,live,On commence Evoland 2 (et on discute jeux video en même temps): [Evoland2] [FR] [PC],1,2023-01-11T22:09:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_la_ptite_tsu-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'e027fb8b-219e-4959-8240-a4a082be0316', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","['France', 'Détente', 'Vtuber', 'Rétro', 'Français']",True,2023-01-12T00:01:57Z
40319935256,763422909,kupyon,Kupyon,516575,VALORANT,live,"Si Lotus, alors c'est une noyade ?",1,2023-01-11T21:13:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kupyon-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Français']",False,2023-01-12T00:01:57Z
46495844092,66778787,stereochips,StereoChips,508455,Valheim,live,DEBUT DE L'AVENTURE ⚔️ !chips !youtube !tiktok,3,2023-01-11T23:42:36Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_stereochips-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['France', 'Vtuber', 'gaming', 'Drop', 'Français']",False,2023-01-12T00:04:32Z
47779117245,53173282,hiroawlken,hiroawlken,32507,SMITE,live,[VTuber/FR] #drops #Smite ~  Je suis un retraité   ~,1,2023-01-11T19:46:38Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_hiroawlken-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'c2542d6d-cd10-4532-919b-3d19f30a768b']","['Français', 'vtuber', 'interaction', 'asian', 'mmo', 'rpg', 'gestion']",False,2023-01-12T00:04:32Z
46494961228,443089079,lazulichan_art,Lazulichan_art,509660,Art,live,[VtuberFR]  Commission Vtuber ! 🌌 !links !throne,33,2023-01-11T19:32:11Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lazulichan_art-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['Vtuber', 'vtuberfr', 'dessin', 'chill', 'commission', 'illustration', 'magicalgirl', 'détente', 'Français']",False,2023-01-12T00:07:03Z
46494485692,228925556,lauwail,LauWail,27471,Minecraft,live,[Vtuber] Friend Craft (ft Bartchi [ Octo_verse ) | !discord !tiktok !twitter !youtube,4,2023-01-11T18:29:36Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lauwail-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['vtuber', 'vtuberfr', 'Art', 'commission', 'artist', 'gaming', 'rexouium', 'Français']",True,2023-01-12T00:07:03Z
46495288540,433385250,octo_verse,Octo_verse,27471,Minecraft,live,"FriendCraft - Construction, déco et anecdote -  [SAMEDI COUPAGE DE CHEVEUX] | !commande !discord !swit",2,2023-01-11T20:30:23Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_octo_verse-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['Octoboy', 'Octoverse', 'Vtuber', 'fr', 'speedrun', 'Vtuberfr', 'mariokart8', 'smo', 'avali', 'pokémon']",True,2023-01-12T00:07:03Z
46494111900,178235450,bartchi,Bartchi,27471,Minecraft,live,💎Un zone a diamant💎Un Fox vert aux commandes ! => !commande !bartchi !discord !poke,26,2023-01-11T17:39:36Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_bartchi-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['BartchiVr', 'vtuberfr', 'suisse', 'Multiplayer', 'PlayingWithViewers', 'PVP', 'Horror', 'Vtuber', 'Français', 'VtuberFR']",False,2023-01-12T00:08:20Z
46495335004,591156529,waikiki_vt,waikiki_vt,75467,Euro Truck Simulator 2,live,[VTuberFR - 🔞 - Comms Open] Dis camion,7,2023-01-11T20:40:37Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_waikiki_vt-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['Chill', 'Art', 'Furry', 'VTuber', 'VTuberFR', 'LGBTQIA']",True,2023-01-12T00:13:16Z
