id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,_custom_ended_at
46349711452,481843379,kyeries,kyeries,516575,VALORANT,live,Un pti valo !,1,2022-11-28T09:30:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kyeries-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T11:13:06Z
40552673145,129014888,linkhero87,linkhero87,458353,Darkest Dungeon,live,EN/FR 18+ Un bon moment,1,2022-11-28T11:41:59Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_linkhero87-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '7acaeacc-42dc-41d4-b461-87468f1ad551']","[]",2022-11-28T12:48:20Z
46350053388,113962918,leoontheboat,leoontheboat,21465,osu!,live,osu! covidifié,1,2022-11-28T13:06:57Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_leoontheboat-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '6606e54c-f92d-40f6-8257-74977889ccdd', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T13:30:44Z
46350145852,506458901,kayato_kamijou,Kayato_Kamijou,7022,The Forest,live,(VTuber Live) on ce retrouve perdu sur iles,0,2022-11-28T13:51:59Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kayato_kamijou-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '3c9ad976-d429-4316-9d51-63e670335189']","[]",2022-11-28T13:52:55Z
40123958136,814211191,gisellewillis,GiselleWillis,670867987,Pokémon Scarlet/Violet,live,[VtuberFR]  Que l'aventure commence !!🥐  !discord !twitter,2,2022-11-28T12:57:07Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gisellewillis-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T13:56:56Z
46349784908,72137658,nibelya,Nibelya,491487,Dead by Daylight,live,[FR/QC] Du DBD dans la joie et la bonne humeur ! <3,10,2022-11-28T10:25:08Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nibelya-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '7acaeacc-42dc-41d4-b461-87468f1ad551']","[]",2022-11-28T14:45:22Z
46349978412,61729183,xenon59510,xenon59510,490377,Sea of Thieves,live,A vos canon pour les faucheurs ! ( !discord | !Config ),6,2022-11-28T12:30:07Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xenon59510-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T14:50:35Z
46350192620,184130253,walkingkeav,walkingkeav,30921,Rocket League,live,Rocket league live fr goo follow 🔥👌👏,1,2022-11-28T14:10:44Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_walkingkeav-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'b3e0b8fd-5bc9-42cd-8663-c94c1bb4daa0']","[]",2022-11-28T15:17:00Z
46350004204,481843379,kyeries,kyeries,516575,VALORANT,live,Un pti valo !,2,2022-11-28T12:43:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kyeries-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-28T15:34:10Z
46350365244,184130253,walkingkeav,walkingkeav,102007682,God of War Ragnarök,live,Best GOD Of WAR ragnarok live fr follow me 🔥👌👏,1,2022-11-28T15:19:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_walkingkeav-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', 'e90b5f6e-4c6e-4003-885b-4d0d5adeb580', 'b3e0b8fd-5bc9-42cd-8663-c94c1bb4daa0']","[]",2022-11-28T16:36:08Z
46350529596,786156035,nyaomietv,NyaomieTV,329951934,Pokémon Community Game,live,[FR NOMIC | MOBILE] 💞 PokeMMO | TryHard Time ! 💞,4,2022-11-28T16:12:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nyaomietv-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d']","[]",2022-11-28T16:47:23Z
46350353948,70721789,kunaragi,Kunaragi,518379,Pokémon Unite,live,"[FR/EN]  - Bonjour euh voilà,  On a fini le postgame on fait un peu d'Unite",1,2022-11-28T15:15:15Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kunaragi-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '15530b1f-f40f-457c-8db2-23e0828518d9', '52d7e4cc-633d-46f5-818c-bb59102d9549', '08084448-fa4e-4489-b209-cb35fab99f92']","[]",2022-11-28T16:52:09Z
40124728664,46274513,chimik_hartloix,chimik_hartloix,1533045811,We Who Are About To Die,live,Du sang dans du sable pour noble [!Discord] [FR] [VTUBER],1,2022-11-28T16:33:39Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_chimik_hartloix-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T17:23:01Z
46350244684,150269389,zacyann,Zacyann,509660,Art,live,[Vtuber FR] Aprem dessin,8,2022-11-28T14:33:57Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zacyann-{width}x{height}.jpg,"['8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '2ffd5c3e-b927-4749-ba53-79d3b626b2da', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6606e54c-f92d-40f6-8257-74977889ccdd', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T17:44:34Z
46350162364,506458901,kayato_kamijou,Kayato_Kamijou,7022,The Forest,live,(VTuber Live) on ce retrouve perdu sur iles (live collab),7,2022-11-28T13:58:34Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kayato_kamijou-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '3c9ad976-d429-4316-9d51-63e670335189', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T17:57:35Z
40124969288,565796215,itsmallyce,itsmallyce,417752,Talk Shows & Podcasts,live,vais-je finir ces colis un jour? 💀,9,2022-11-28T17:24:01Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_itsmallyce-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T19:01:34Z
46350976652,506458901,kayato_kamijou,Kayato_Kamijou,518184,Phasmophobia,live,(VTuber Live) on ce retrouve dans une maison hantée (live collab),7,2022-11-28T18:06:42Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kayato_kamijou-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '3c9ad976-d429-4316-9d51-63e670335189']","[]",2022-11-28T19:07:10Z
46350819612,65753632,sengoku24,SenGoKu24,32399,Counter-Strike: Global Offensive,live,MGE LE SOIR ! 🔴 🔴!discord🔴,3,2022-11-28T17:29:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_sengoku24-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '77223888-8535-4614-974b-b1b2673456eb', '26301bb2-91a3-4272-8a9b-5bcea6db0fcd', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '5a62e451-be48-48cd-9a28-a1f30b28c419']","[]",2022-11-28T19:10:57Z
46350829676,93999843,kuraitsuki,kuraitsuki,1044890345,Pokémon Infinite Fusion,live,~Vtuber~ Fait moi découvrir ton univers~ (*ﾉ▽ﾉ),3,2022-11-28T17:32:09Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kuraitsuki-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T19:37:28Z
46351306876,606170809,ackyun,Ackyun,516575,VALORANT,live,[Fr] Soloq - Flex - chill [VTuber],1,2022-11-28T19:19:56Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ackyun-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T19:54:22Z
46350808044,503221651,xaeleee,XaeLeee,21779,League of Legends,live,BA GA RU | !subgoals !giveaway !dreamteam !discord !tiktok,27,2022-11-28T17:26:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xaeleee-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', 'ac763b17-7bea-4632-9eb4-d106689ff409', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T20:01:51Z
46351127004,573634586,wezuriii,wezuriii,33214,Fortnite,live,PP Noble duo/trio   - ( !prime - !commande ),1,2022-11-28T18:43:00Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_wezuriii-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '1eba3cfe-51cc-460a-8259-bc8bb987f904']","[]",2022-11-28T20:08:13Z
40125288424,171786647,gneukie,Gneukie,670867987,Pokémon Scarlet/Violet,live,[FR/EN(poop)] SCARLET POKEDEX 400 | Berserkatt sur écarlate ? C'est possible ?,1,2022-11-28T18:25:20Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gneukie-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '807277ea-cbd7-46fc-8b96-bc4d7ccb55de', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T20:11:41Z
40125463176,80288467,delux_ch,Delux_CH,1942870634,Goat Simulator 3,live,On fait n'imp ce soir !,1,2022-11-28T18:58:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_delux_ch-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'f4b7fa12-9f16-439f-a6b9-87efe9ecf3ba', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '13c95a9e-a17d-4225-b199-d08cb8e66f40']","[]",2022-11-28T20:38:31Z
46350793036,149180161,xkaijo,xKaijo,516575,VALORANT,live,[FR/ENG] Du valorant ! Road to Platine 1 ?,3,2022-11-28T17:23:01Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xkaijo-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '575f391b-b649-4946-8055-3ab8637ac2a4', '9dd0468a-2aa6-43fc-a74e-8cae960dc5e0', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T20:44:14Z
46351306876,606170809,ackyun,Ackyun,516575,VALORANT,live,[Fr] Soloq - Flex - chill [VTuber],1,2022-11-28T19:19:56Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ackyun-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T21:08:07Z
46351380668,174892925,shroom98,Shroom98,417932,Unturned,live,[Unterned]  Lets go tuer du zombar avec Erwannlaylee,2,2022-11-28T19:35:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_shroom98-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '63e83904-a70b-4709-b963-a37a105d9932', '60f44eae-0460-4cd4-b7cf-90567a031382', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-28T21:13:24Z
46350898588,631056400,im_fenyx,Im_Fenyx,369252,The Sims 4,live,THE SIMS 4🌺 Les Aventures de LittleChibrax  - Episode 1 🌺 #VtuberFr,6,2022-11-28T17:50:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_im_fenyx-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T21:24:34Z
46350856940,264512404,nayaaki,Nayaaki,516575,VALORANT,live,[VTuber] ACE GARANTI !discord,13,2022-11-28T17:39:25Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nayaaki-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","[]",2022-11-28T21:44:07Z
46350896364,98254128,kalhentai,Kalhentai,512953,Elden Ring,live,Aventure en speed sur Elden ring,10,2022-11-28T17:49:55Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kalhentai-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T21:57:41Z
46350648732,786156035,nyaomietv,NyaomieTV,329951934,Pokémon Community Game,live,[FR NOMIC | MOBILE] 💞 PokeMMO | TryHard Time ! 💞,3,2022-11-28T16:47:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nyaomietv-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d']","[]",2022-11-28T22:01:03Z
46351615244,605179080,ackow_,ackow_,476269,Yakuza 0,live,[FR - Vtuber] DAME DA NE !!! Yakuza 0 presque en français,3,2022-11-28T20:19:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ackow_-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T22:04:24Z
46351182812,65150404,karnillia,Karnillia,1281246848,Tales of Vesperia: Definitive Edition,live,Mon premier Tales of ! ~ ❤ Petit à petit les canards font leurs nids ❤ ~ !throne,3,2022-11-28T18:55:39Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_karnillia-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81e9d348-82e5-4c4f-a140-d2b3779b912d', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549', '8ba227ca-073c-46a7-b3cc-193e52c5ab4d']","[]",2022-11-28T22:04:24Z
46351458012,56664642,drxela,DrXela,32502,World of Warships,live,[GIVEAWAY] Un peu de ranked & la sponso [Vtuber][FR] !commands !sub !sound !sticker !giveaway !warships #ad #sponsored,7,2022-11-28T19:51:49Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_drxela-{width}x{height}.jpg,"['81e9d348-82e5-4c4f-a140-d2b3779b912d', '96b6073f-450d-4248-8ed4-988e28f3f759', '52d7e4cc-633d-46f5-818c-bb59102d9549', '63e83904-a70b-4709-b963-a37a105d9932', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-28T22:09:14Z
46351660940,714801628,isaacvks_ch,IsaacVKS_Ch,513181,Genshin Impact,live,"Grindshin Impact, le grind hebdo",3,2022-11-28T20:29:52Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_isaacvks_ch-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'cc8d5abb-39c9-4942-a1ee-e1558512119e', '8bc6daab-8c15-4eb9-b533-a6417a213a93', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T22:09:14Z
46351673900,426369531,gabyy_gm,gabyy_gm,509660,Art,live,🌙[VTUBER FR]🌙[GIVEAWAY] Ce soir on chill  ♥ !links !discord !tools !Giveaway  ♥,48,2022-11-28T20:32:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gabyy_gm-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-28T22:23:27Z
