id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,_custom_ended_at
40288810712,91517434,xenouu,Xenouu,417528,Albion Online,live,5300H+🔶Solo Mists/Brumes🔶Quel est ton plat préféré ?,5,2023-01-05T19:31:22Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xenouu-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'Français']",False,2023-01-05T20:53:23Z
40289267512,199699699,nato_vtuber,nato_vtuber,509658,Just Chatting,live,{vtuber 3D fr/ital}  en parle d'un truc de sérieux ....,5,2023-01-05T20:37:12Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nato_vtuber-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['vtuber', 'vtuberfr', 'vtuberital', 'LGBTQIAPlus', 'LGBT', 'trans', 'Français']",False,2023-01-05T20:56:59Z
40289074696,524188473,elimeakta,ElimeAkta,510185,Wolfy,live,Un peu de Wolfy,1,2023-01-05T20:19:52Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_elimeakta-{width}x{height}.jpg,"['0c7fba97-7a4e-4582-8515-f604027164db', '6f655045-9989-4ef7-8f85-1edcec42d648']","['Halloween', 'Vtuber', 'AktaElime', 'LoupGarou', 'Français']",False,2023-01-05T20:56:59Z
46472754396,181829826,holofrance,holofrance,10209,LEGO Star Wars: The Complete Saga,live,[HOLO FRANCE] Lucifer en mdoe JEDI EPISODE 3,1,2023-01-05T19:56:07Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_holofrance-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '15530b1f-f40f-457c-8db2-23e0828518d9', 'e659959d-392f-44c5-83a5-fb959cdbaccc', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', '100Pourcent', 'Asiatique', 'Français']",False,2023-01-05T21:00:35Z
40289313560,796417580,sarionrigane,SarionRigane,1566403385,Death's Door,live,On joue un corbeau dieu de la mort tout mignon !,3,2023-01-05T20:42:51Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_sarionrigane-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['furry', 'vtuber', 'france', 'Français']",True,2023-01-05T21:02:25Z
40289451272,796417580,sarionrigane,SarionRigane,1566403385,Death's Door,live,On joue un corbeau dieu de la mort tout mignon !,3,2023-01-05T21:04:25Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_sarionrigane-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['furry', 'vtuber', 'france', 'Français']",True,2023-01-05T21:06:04Z
40289220408,675083336,nakarumiko,NakaruMiko,512710,Call of Duty: Warzone,live,TOURNOIS WARZONE + GAME WARZONE,1,2023-01-05T20:32:06Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nakarumiko-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['TDAH', 'Vtuber', 'LGBTQIAPlus', 'VtuberFR', 'safeplace', 'Français']",False,2023-01-05T21:07:52Z
46472583324,114885601,eliebartender,ElieBartender,511701,Ready or Not,live,[VTuber] Reday or Not en mode not ready,2,2023-01-05T19:32:14Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_eliebartender-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '87461f91-8a5c-4233-92fd-38f321b8970d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'AccèsAnticipé', 'France', 'Français']",False,2023-01-05T21:11:27Z
46472725100,469848793,tensayuken_sama,Tensayuken_Sama,71375,Star Citizen,live,Toujours plus de spAAAAce !! Rejoins-moi !discord,8,2023-01-05T19:52:27Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_tensayuken_sama-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['Vtuber', 'Francąis', 'Espagnol', 'Anglais', 'Coop', 'Discusssion', 'Conseils', 'chill', 'Discord']",False,2023-01-05T21:15:05Z
40289209784,43343279,tgvduplaisir,TGVduplaisir,21465,osu!,live,its missing o'clock,1,2023-01-05T20:31:07Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_tgvduplaisir-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],"['anglais', 'Vtuber', 'Français']",False,2023-01-05T21:15:05Z
