id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,_custom_ended_at
46449727196,613629787,sayanel_nirtavt,Sayanel_NirtaVT,518184,Phasmophobia,live,Collab phasmo avec les coupains || !MMD !luminien !discord,3,2022-12-29T20:09:41Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_sayanel_nirtavt-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Français']",True,2022-12-29T22:53:00Z
40254261752,238251226,chiro_sazaki,chiro_sazaki,23020,Roblox,live,[PC][FR][Roblox] Live chill sur robox,5,2022-12-29T20:32:01Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_chiro_sazaki-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Français']",False,2022-12-29T22:54:29Z
40254947816,785507345,super_jaguar497,super_jaguar497,493280,Rec Room,live,Hello negbore,1,2022-12-29T22:42:24Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_super_jaguar497-{width}x{height}.jpg,"['807277ea-cbd7-46fc-8b96-bc4d7ccb55de', '52d7e4cc-633d-46f5-818c-bb59102d9549', '6f655045-9989-4ef7-8f85-1edcec42d648']","['Vtuber', 'Belgique', 'Français']",False,2022-12-29T23:00:25Z
46449745324,61729183,xenon59510,xenon59510,490377,Sea of Thieves,live,Ont continue les fables ! ( !discord | !Config ),3,2022-12-29T20:12:15Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_xenon59510-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Multijoueur', 'Français']",False,2022-12-29T23:07:52Z
40252865496,789952501,shio_ryuo,Shio_Ryuo,513181,Genshin Impact,live,[FR/EN][Genshin][18+] Plein d'events ! C'est Noël ! \o/,5,2022-12-29T16:05:52Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_shio_ryuo-{width}x{height}.jpg,"['c2542d6d-cd10-4532-919b-3d19f30a768b', '6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Français']",True,2022-12-29T23:10:46Z
40253840600,153808194,s0ldust,s0ldust,497057,Destiny 2,live,[FR/EN]  just chilling but this time as a hunter,1,2022-12-29T19:05:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_s0ldust-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'adc4a830-07f5-457b-95e5-5ab6cc1f9af3', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', '52d7e4cc-633d-46f5-818c-bb59102d9549', '3575df89-da01-4fc1-939c-b5465093ed04']","['EspaceSûr', 'Vtuber', 'LGBTQIAPlus', 'Confort', 'Français']",True,2022-12-29T23:16:25Z
40254615800,713403143,tv_woods,tv_woods,518184,Phasmophobia,live,les chasseurs de fantômes éclatax | Jusqu'à ??h ~,7,2022-12-29T21:31:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_tv_woods-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '6f655045-9989-4ef7-8f85-1edcec42d648']","['Vtuber', 'France', 'Français']",False,2022-12-29T23:19:12Z
40254444008,412594144,just_raven_,just_raven_,417711,Viscera Cleanup Detail,live,[Vtuber FR] soirée chill avec Karl,1,2022-12-29T21:03:32Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_just_raven_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","['France', 'Vtuber', 'Français']",False,2022-12-29T23:28:42Z
46449864444,152314530,yamylol,yamylol,21779,League of Legends,live,fr qiyana/talon mid jsp lp start 🤓👅🐠🐷🐼😎😍,1,2022-12-29T20:32:31Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_yamylol-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'd5187ad5-af17-4b61-9ea9-e122f082952a', 'c1ea4496-4418-4a4f-bc30-083cfc6a616b', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","['France', 'Vtuber', 'Dépression', 'Autisme', 'Compétitif', 'Français']",False,2022-12-29T23:52:14Z
46449250252,241580147,ambtalpha,AmbTAlpha,33214,Fortnite,live,[FR/BE] BONNES FÊTES DE FIN D'ANNÉE | ON BLABLATE SUR FORTNITE !!! \ GAMES VIEWERS !!! | 100 FOLLOWS ??! POSSIBLE ?!!!,5,2022-12-29T19:00:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_ambtalpha-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'adb55316-f1ab-4f81-9ff5-17da7719d0ee', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '54b544af-2d0e-4d17-a653-78e3f6fc1fc8']","['PC', 'Costream', 'France', 'ASMRAuditif', 'Vtuber', 'Français']",False,2022-12-30T00:13:14Z
