id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,_custom_ended_at
46346095340,122635215,nerraa_,nerraa_,515025,Overwatch 2,live,Fourchette,1,2022-11-27T06:54:04Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nerraa_-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'c834d89e-1811-47ed-b429-395b6fbc7412', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-27T08:32:12Z
40547810697,94069234,lechatoo,LechatOo,33214,Fortnite,live,❤ [FR/QC/EN ]  Blabla et Miaw,7,2022-11-27T06:20:23Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lechatoo-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'c1ea4496-4418-4a4f-bc30-083cfc6a616b', 'dffe48c0-951f-4bc3-a4a6-77a556988b70', '7acaeacc-42dc-41d4-b461-87468f1ad551']","[]",2022-11-27T10:17:01Z
46346411468,759738222,rs_ahmsko,rs_ahmsko,1745202732,FIFA 23,live,Https://,1,2022-11-27T10:30:52Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_rs_ahmsko-{width}x{height}.jpg,"['52d7e4cc-633d-46f5-818c-bb59102d9549', 'ac763b17-7bea-4632-9eb4-d106689ff409', 'f4b7fa12-9f16-439f-a6b9-87efe9ecf3ba', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-27T10:36:55Z
46346295884,793987852,yoginoby_,yoginoby_,493997,Super Mario Odyssey,live,je tente le speedrun,2,2022-11-27T09:38:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_yoginoby_-{width}x{height}.jpg,"['be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '34cd9d78-4b9f-4c3e-a747-bd6f2e15391b', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'c9193f35-a88f-4f03-af99-b73fe0db60f3', '6f655045-9989-4ef7-8f85-1edcec42d648']","[]",2022-11-27T10:43:52Z
40119878648,80288467,delux_ch,Delux_CH,512710,Call of Duty: Warzone,live,Première fois en DMZ!,1,2022-11-27T10:32:09Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_delux_ch-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '13c95a9e-a17d-4225-b199-d08cb8e66f40', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'f4b7fa12-9f16-439f-a6b9-87efe9ecf3ba']","[]",2022-11-27T11:41:14Z
46346485004,278725660,leandrolelapin81,LeandroLeLapin81,27471,Minecraft,live,|VtuberFR| Stream 12h!/ !instagram !tiktok !discord,2,2022-11-27T11:00:55Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_leandrolelapin81-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '9e1c4d59-fb88-4b42-99ce-b2776358c547', '591a48c3-8319-4286-8385-4e423f408d9a', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-27T12:16:40Z
46346573116,820508754,flaysko51,flaysko51,33214,Fortnite,live,🔴[live fortnite ] vtuber !vtuber !fortnite !fr !papotage !venez !jouer !gaming !chill !join,2,2022-11-27T11:34:29Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_flaysko51-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '13c95a9e-a17d-4225-b199-d08cb8e66f40', '0cb7e377-a308-44e8-91f7-07eea1d96129', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '65174c7e-8b88-4ed9-9c63-d45beef62457', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-27T12:39:04Z
40548200521,89427901,nahoc_,Nahoc_,1833197007,Tower of Fantasy,live,[Vtuber QC/FR] Des Abimes puis un tour dans la Dark Zone,1,2022-11-27T12:38:57Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_nahoc_-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '7acaeacc-42dc-41d4-b461-87468f1ad551', '6606e54c-f92d-40f6-8257-74977889ccdd', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-27T12:44:09Z
46346590076,431646215,yuki_akashia,yuki_akashia,509658,Just Chatting,live,Devoir en live et blabla avec le chat   ♥,4,2022-11-27T11:41:19Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_yuki_akashia-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-27T13:27:11Z
46346645148,835546262,kaguyarp,kaguyaRP,512953,Elden Ring,live,FR PC run seamless avec arckain,2,2022-11-27T12:00:45Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kaguyarp-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","[]",2022-11-27T13:27:11Z
40120428760,483754137,zoorqueen,ZoorQueen,515025,Overwatch 2,live,Du sel de qualité sur overwatch!,3,2022-11-27T13:01:42Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zoorqueen-{width}x{height}.jpg,"['c2542d6d-cd10-4532-919b-3d19f30a768b', '6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', 'ad18ee82-c0b2-46d4-b4f9-d45994443bd7']","[]",2022-11-27T13:33:43Z
