id,user_id,user_login,user_name,game_id,game_name,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids,tags,is_mature,_custom_ended_at
46425537100,707428175,litori_vtubing,Litori_Vtubing,515025,Overwatch 2,live,Road to diamond ! ( Plat 1 )  | !Liens | !Shop,13,2022-12-21T20:05:51Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_litori_vtubing-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ac763b17-7bea-4632-9eb4-d106689ff409', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'c834d89e-1811-47ed-b429-395b6fbc7412', '52d7e4cc-633d-46f5-818c-bb59102d9549', '83341063-b1f1-4340-a0c5-ffcad0257920']","['Elle', 'Vtuber', 'Transgenre', 'LGBTQIAPlus', 'PartiesAvecLesSpectateurs', 'Français']",True,2022-12-21T23:03:53Z
46425761196,426369531,gabyy_gm,gabyy_gm,509660,Art,live,🌙[VTUBER FR]🌙Jour 13 des cadeaux de Noel ensuite illu de noel ♥ ♥  ♥ !links !discord !tools !Giveaway !enyxia  ♥,64,2022-12-21T20:55:10Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gabyy_gm-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d']","['France', 'Vtuber', 'Français']",False,2022-12-21T23:11:41Z
40214645768,763422909,kupyon,Kupyon,516575,VALORANT,live,"Clic et clac sont sur Valo, clac prends une tête, il reste qui ? CLIQUE",4,2022-12-21T20:32:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_kupyon-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['France', 'Vtuber', 'Français']",False,2022-12-21T23:35:23Z
46425683228,80748795,zeburiall,ZebUriall,513181,Genshin Impact,live,Genchill à Tsurumi :o [Vtuber FR] !discord,5,2022-12-21T20:34:33Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_zeburiall-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'Français']",False,2022-12-21T23:36:34Z
40213783608,29628896,bakanokira,BakaNoKira,516575,VALORANT,live,[FR/EN] Road to plat,2,2022-12-21T17:56:26Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_bakanokira-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '81e9d348-82e5-4c4f-a140-d2b3779b912d', '1eba3cfe-51cc-460a-8259-bc8bb987f904', '6606e54c-f92d-40f6-8257-74977889ccdd', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'Anime', 'Compétitif', 'Détente', 'Français']",True,2022-12-21T23:43:42Z
46425661932,475801623,schrodingert,Schrodingert,17747,Ape Escape 3,live,on reprend du service  on va finir le travail,1,2022-12-21T20:30:20Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_schrodingert-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'e027fb8b-219e-4959-8240-a4a082be0316', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'France', 'Rétro', 'Français']",False,2022-12-21T23:51:51Z
40214690040,430296061,akenoelectric,AkenoElectric,517528,Labyrinthine,live,[FR/BE/QC]QUAND ON CEUX PERD DANS UN LABYRINTHE!!!!! OBJECTIFS 100 FOLLOWS !!!,3,2022-12-21T20:40:47Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_akenoelectric-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'ASMRAuditif', 'France', 'Multijoueur', 'Français']",False,2022-12-22T00:44:26Z
40655878985,84677311,droupika,Droupika,509658,Just Chatting,live,(EN/FR) Christmas karaoke time,5,2022-12-22T00:10:48Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_droupika-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', '8bbdb07d-df18-4f82-a928-04a9003e9a7e', 'f541e89d-6676-467e-9b15-5d204692ef40', 'd47ba636-e313-4887-ad18-237ef81a5161', '7acaeacc-42dc-41d4-b461-87468f1ad551', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'Québec', 'LGBTQIAPlus', 'Anxiété', 'PersonnalitéBorderline', 'Français']",False,2022-12-22T01:47:27Z
40215498776,430296061,akenoelectric,AkenoElectric,517528,Labyrinthine,live,[FR/BE/QC]QUAND ON CEUX PERD DANS UN LABYRINTHE!!!!! OBJECTIFS 100 FOLLOWS !!!,2,2022-12-22T00:55:02Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_akenoelectric-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['Vtuber', 'ASMRAuditif', 'France', 'Multijoueur', 'Français']",False,2022-12-22T01:47:27Z
46426216316,577824475,selti_ha,selti_ha,516575,VALORANT,live,[vtuber fr/eng]  i can't sleep again ? ! ♥,5,2022-12-21T23:41:35Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_selti_ha-{width}x{height}.jpg,"['6f655045-9989-4ef7-8f85-1edcec42d648', 'be60ae5e-d52d-4dc4-b2a1-51c351a35f3d', '52d7e4cc-633d-46f5-818c-bb59102d9549']","['France', 'Vtuber', 'Français']",True,2022-12-22T02:31:40Z
